path,label,class,split
train/0_Normal/Normal (300).jpg,0,0_Normal,train
validation/0_Normal/Normal (2938).jpg,0,0_Normal,train
validation/0_Normal/Normal (2646).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (867).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (617).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (595).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (174).jpg,1,1_Covid19,train
train/0_Normal/Normal (1967).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1440).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (978).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1301).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (527).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2081).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (512).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (409).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2477).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (161).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1873).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (908).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1600).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (97).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (544).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1785).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (885).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (4).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2211).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (852).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2313).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1526).jpg,0,0_Normal,train
train/0_Normal/Normal (1113).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (799).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1054).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1186).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (519).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (898).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1475).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2808).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1090).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1108).jpg,1,1_Covid19,train
train/0_Normal/Normal (354).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (631).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2132).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (479).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1312).jpg,0,0_Normal,train
train/0_Normal/Normal (1063).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1760).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2597).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2051).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (76).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1503).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (21).jpg,1,1_Covid19,train
train/1_Covid19/COVID-19 (392).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (614).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (821).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1973).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (416).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (445).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2830).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1376).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (248).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1520).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3233).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2432).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1659).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (81).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1482).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1299).jpg,0,0_Normal,train
validation/0_Normal/Normal (3048).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (896).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1509).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2352).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (596).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1721).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (98).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (763).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (777).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (138).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (825).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (826).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2115).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1735).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (310).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (2).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (317).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (787).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3229).jpg,0,0_Normal,train
train/0_Normal/Normal (1282).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2940).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1835).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (776).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (355).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1371).jpg,0,0_Normal,train
train/0_Normal/Normal (1475).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (113).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (529).jpg,1,1_Covid19,train
train/0_Normal/Normal (346).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1234).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (417).jpg,2,2_Pneumonia,train
validation/1_Covid19/COVID-19 (1080).jpg,1,1_Covid19,train
validation/0_Normal/Normal (2962).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (550).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (547).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (919).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1415).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (398).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (627).jpg,1,1_Covid19,train
train/0_Normal/Normal (867).jpg,0,0_Normal,train
train/0_Normal/Normal (1276).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (129).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1174).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2946).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1110).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1972).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1864).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2334).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1077).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2451).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (281).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (678).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2877).jpg,0,0_Normal,train
train/0_Normal/Normal (1192).jpg,0,0_Normal,train
train/0_Normal/Normal (2214).jpg,0,0_Normal,train
train/0_Normal/Normal (2187).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (887).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1831).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2958).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (470).jpg,1,1_Covid19,train
train/0_Normal/Normal (509).jpg,0,0_Normal,train
train/0_Normal/Normal (2005).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1521).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2192).jpg,0,0_Normal,train
train/0_Normal/Normal (1030).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2449).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2314).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2213).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1234) (1).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (16).jpg,1,1_Covid19,train
train/1_Covid19/COVID-19 (402).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1626).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1129).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1511).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2575).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (823).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1379).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1351).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (80).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (677).jpg,0,0_Normal,train
validation/0_Normal/Normal (3082).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (279).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1353).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (411).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (737).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2716).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (985).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1088).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (519).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (543).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2385).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (641).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (452).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Viral (505).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (655).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (783).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (1642).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2929).jpg,0,0_Normal,train
train/0_Normal/Normal (355).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2861).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3134).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1254).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (540).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (185).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1965).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1182).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1302).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (818).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1391).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (916).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (243).jpg,1,1_Covid19,train
train/0_Normal/Normal (1755).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1246).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (339).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1362).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (310).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2).jpg,2,2_Pneumonia,train
validation/1_Covid19/COVID-19 (1036).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (814).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (288).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1227).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2384).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (871).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1618).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1335).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1929).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2632).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2606).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1575).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (758).jpg,1,1_Covid19,train
train/0_Normal/Normal (208).jpg,0,0_Normal,train
train/0_Normal/Normal (627).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (641).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1280).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1542).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1360).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (408).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1798).jpg,0,0_Normal,train
train/0_Normal/Normal (1003).jpg,0,0_Normal,train
validation/0_Normal/Normal (2917).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (506) (1).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (652).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2613).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1140).jpg,1,1_Covid19,train
train/1_Covid19/COVID-19 (611).jpg,1,1_Covid19,train
validation/2_Pneumonia/Pneumonia-Viral (864).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1224).jpg,0,0_Normal,train
validation/0_Normal/Normal (2688).jpg,0,0_Normal,train
train/0_Normal/Normal (1351).jpg,0,0_Normal,train
train/0_Normal/Normal (745).jpg,0,0_Normal,train
train/0_Normal/Normal (363).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1548).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2849).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (97).jpg,0,0_Normal,train
train/0_Normal/Normal (99).jpg,0,0_Normal,train
validation/0_Normal/Normal (3036).jpg,0,0_Normal,train
validation/0_Normal/Normal (2711).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1586).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2734).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1792).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (607).jpg,0,0_Normal,train
validation/0_Normal/Normal (2857).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1612).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2755).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (173).jpg,1,1_Covid19,train
validation/0_Normal/Normal (3061).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (322).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2184).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (691).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1078).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1319).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1528).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2123).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (484).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (811).jpg,0,0_Normal,train
train/0_Normal/Normal (1432).jpg,0,0_Normal,train
validation/0_Normal/Normal (2714).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2214).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2824).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (981).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1768).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1222).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (836).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2452).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2285).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1475).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (320).jpg,0,0_Normal,train
train/0_Normal/Normal (2161).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1925).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (929).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1167).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (351).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1657).jpg,0,0_Normal,train
validation/1_Covid19/COVID-19 (1066).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (885).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2779).jpg,0,0_Normal,train
train/0_Normal/Normal (1960).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (113).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (122).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1708).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2472).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2353).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (363).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1806).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2800).jpg,0,0_Normal,train
train/0_Normal/Normal (1373).jpg,0,0_Normal,train
validation/0_Normal/Normal (2733).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (706).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (826).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1693).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (458).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2131).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (924).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (335).jpg,1,1_Covid19,train
train/0_Normal/Normal (1726).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2256).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (359).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2428).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2231).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1850).jpg,0,0_Normal,train
train/0_Normal/Normal (2374).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (982).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2939).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (338).jpg,1,1_Covid19,train
validation/2_Pneumonia/Pneumonia-Viral (1356).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (390).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (73).jpg,0,0_Normal,train
train/0_Normal/Normal (1029).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2898).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (862).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (331).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (334).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (277).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1249).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1081).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1036).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (312).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (147).jpg,1,1_Covid19,train
train/0_Normal/Normal (1572).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (100).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1994).jpg,0,0_Normal,train
validation/0_Normal/Normal (3013).jpg,0,0_Normal,train
train/0_Normal/Normal (730).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1425).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1141).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (182).jpg,1,1_Covid19,train
validation/2_Pneumonia/Pneumonia-Viral (774).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (3145).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (904).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (477).jpg,1,1_Covid19,train
validation/2_Pneumonia/Pneumonia-Viral (1590).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2777).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (714).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (568).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (680).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (144).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1647).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (16).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (743).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (384).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (670).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (13).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1278).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2752).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (407).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1091).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Viral (202).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2496).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1125).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (148).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1104).jpg,0,0_Normal,train
train/0_Normal/Normal (123).jpg,0,0_Normal,train
train/0_Normal/Normal (1116).jpg,0,0_Normal,train
train/0_Normal/Normal (779).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1085).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1050).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (983).jpg,2,2_Pneumonia,train
train/1_Covid19/COVID-19 (723).jpg,1,1_Covid19,train
train/0_Normal/Normal (1770).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (2109).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1957).jpg,0,0_Normal,train
train/0_Normal/Normal (1487).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (444).jpg,2,2_Pneumonia,train
validation/0_Normal/Normal (2732).jpg,0,0_Normal,train
validation/2_Pneumonia/Pneumonia-Viral (1606).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1767).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1954).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2373).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Viral (127).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (2069).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (362).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (1261).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (1018).jpg,0,0_Normal,train
train/0_Normal/Normal (475).jpg,0,0_Normal,train
train/2_Pneumonia/Pneumonia-Bacterial (708).jpg,2,2_Pneumonia,train
validation/2_Pneumonia/Pneumonia-Viral (1512).jpg,2,2_Pneumonia,train
train/2_Pneumonia/Pneumonia-Bacterial (1208).jpg,2,2_Pneumonia,train
train/0_Normal/Normal (2238).jpg,0,0_Normal,train
train/0_Normal/Normal (810).jpg,0,0_Normal,train
train/1_Covid19/COVID-19 (258).jpg,1,1_Covid19,train
train/2_Pneumonia/Pneumonia-Bacterial (2931).jpg,2,2_Pneumonia,train
